,ID,Amount_Requested,Amount_Funded_By_Investors,Interest_Rate,Loan_Length,Loan_Purpose,Debt_To_Income_Ratio,Home_Ownership,Monthly_Income,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months,Employment_Length
1922,46604.0,1200,1200.0,0.08,36,debt_consolidation,0.07,RENT,1300.0,8,1775,0,
1923,96371.0,12000,12000.0,0.17,36,debt_consolidation,0.2,RENT,5416.67,7,3747,0,1
1924,34831.0,5000,5000.0,0.16,36,credit_card,0.1,OWN,1733.33,11,4366,3,1
1925,54689.0,21700,21700.0,0.08,36,debt_consolidation,0.05,MORTGAGE,15000.0,5,128707,0,2
1926,73287.0,21850,21850.0,0.16,60,debt_consolidation,0.32,MORTGAGE,4628.0,17,32103,1,10
1927,10206.0,12000,12000.0,0.11,36,house,0.15,MORTGAGE,5833.33,7,2701,0,9
1928,95580.0,7000,7000.0,0.18,36,other,0.16,MORTGAGE,4166.67,7,4167,0,10
1929,101205.0,32000,32000.0,0.24,60,other,0.08,MORTGAGE,16666.67,5,50330,2,8
1930,35682.0,13000,13000.0,0.14,60,debt_consolidation,0.18,RENT,3302.0,5,15076,3,4
1931,43071.0,12000,12000.0,0.12,36,credit_card,0.14,MORTGAGE,2916.67,10,13576,0,5
1932,41739.0,25475,25375.0,0.19,60,debt_consolidation,0.22,RENT,5000.67,17,24081,1,1
1933,72931.0,10000,10000.0,0.11,36,credit_card,0.26,RENT,2833.33,8,6521,0,7
1934,45317.0,5000,5000.0,0.12,36,other,0.25,MORTGAGE,8416.67,20,58836,1,1
1935,12277.0,10000,9725.0,0.08,36,debt_consolidation,0.19,MORTGAGE,4300.0,15,24413,1,10
1936,79495.0,4000,4000.0,0.14,36,debt_consolidation,0.26,MORTGAGE,3333.33,12,19443,1,9
1937,11875.0,8000,8000.0,0.1,36,debt_consolidation,0.02,RENT,2800.0,5,2186,0,3
1938,33968.0,35000,35000.0,0.11,36,debt_consolidation,0.09,MORTGAGE,18750.0,13,18528,3,6
1939,735.0,9000,7650.0,0.11,36,credit_card,0.13,MORTGAGE,5666.67,22,36164,1,8
1940,43702.0,9000,9000.0,0.06,36,debt_consolidation,0.06,MORTGAGE,8333.33,9,1717,0,1
1941,99006.0,24000,24000.0,0.17,60,debt_consolidation,0.21,OWN,6250.0,10,17780,0,7
1942,84307.0,18000,18000.0,0.13,60,debt_consolidation,0.17,RENT,7083.33,8,2234,2,6
1943,21504.0,4000,4000.0,0.14,60,major_purchase,0.13,OWN,3500.0,5,8518,1,3
1944,96798.0,15000,15000.0,0.07,36,debt_consolidation,0.03,MORTGAGE,6250.0,8,13131,0,
1945,83586.0,6075,6075.0,0.17,36,debt_consolidation,0.2,OWN,2666.67,15,7515,2,1
1946,30986.0,13800,13800.0,0.17,60,Personal,0.02,RENT,4166.67,3,2766,0,8
1947,37090.0,10000,10000.0,0.19,60,debt_consolidation,0.12,RENT,6800.0,24,8311,1,4
1948,103512.0,8000,7725.0,0.11,36,credit_card,0.13,MORTGAGE,7000.0,3,175087,1,10
1949,57472.0,15000,15000.0,0.17,36,debt_consolidation,0.33,RENT,3000.0,20,15092,0,10
1950,90568.0,4800,4800.0,0.07,36,other,0.1,MORTGAGE,7291.67,14,0,0,1
1951,17240.0,24250,17431.82,0.12,60,credit_card,0.24,MORTGAGE,5833.33,6,31061,2,10
1952,15315.0,7000,6975.0,0.07,36,other,0.21,RENT,3000.0,12,10784,1,5
1953,60875.0,10500,10500.0,0.12,36,major_purchase,0.05,RENT,5000.0,4,502,0,2
1954,74855.0,25000,24950.0,0.21,60,debt_consolidation,0.24,MORTGAGE,5666.67,8,27699,1,8
1955,61143.0,21000,21000.0,0.14,60,debt_consolidation,0.06,MORTGAGE,8333.33,10,22196,0,10
1956,103140.0,14400,14400.0,0.14,36,debt_consolidation,0.24,MORTGAGE,5833.33,9,25515,5,8
1957,49664.0,9600,9600.0,0.11,36,debt_consolidation,0.09,RENT,3458.33,4,8915,0,10
1958,17864.0,12000,12000.0,0.09,60,credit_card,0.19,MORTGAGE,4000.0,7,143151,0,4
1959,14831.0,10000,10000.0,0.12,36,major_purchase,0.11,OWN,13333.0,12,36672,2,1
1960,35303.0,4000,4000.0,0.15,36,other,0.22,RENT,4000.0,10,18833,2,1
1961,94468.0,20000,20000.0,0.21,36,debt_consolidation,0.19,RENT,6000.0,7,21202,2,10
1962,100313.0,31300,31300.0,0.23,60,debt_consolidation,0.34,OWN,5833.33,11,25344,0,5
1963,74445.0,6900,6900.0,0.08,36,house,0.14,OWN,2750.0,14,4087,0,6
1964,23377.0,30000,17982.94,0.18,60,other,0.24,RENT,5632.33,10,24217,0,5
1965,32593.0,2000,2000.0,0.12,36,other,0.02,RENT,2518.75,5,985,0,7
1966,41282.0,12000,12000.0,0.08,36,credit_card,0.13,OWN,5833.33,8,9866,0,4
1967,22718.0,3300,3300.0,0.1,36,small_business,0.05,RENT,3125.0,8,2623,0,7
1968,86599.0,25000,25000.0,0.14,36,credit_card,0.15,MORTGAGE,10000.0,16,46708,0,10
1969,10917.0,6000,5950.0,0.1,36,debt_consolidation,0.07,RENT,2300.0,5,4006,1,2
1970,101429.0,3250,3250.0,0.21,36,small_business,0.32,RENT,2858.33,5,17662,0,6
1971,16221.0,16500,16175.0,0.12,60,house,0.06,MORTGAGE,5833.33,8,30455,2,1
1972,79704.0,31000,31000.0,0.21,60,debt_consolidation,0.11,RENT,5833.33,12,27120,0,1
1973,94981.0,4000,4000.0,0.14,36,debt_consolidation,0.03,MORTGAGE,2916.67,2,2476,0,10
1974,30378.0,6000,6000.0,0.17,36,other,0.02,RENT,4416.67,3,2426,2,8
1975,101294.0,7500,7500.0,0.07,36,debt_consolidation,0.13,MORTGAGE,9583.33,20,22464,0,4
1976,30341.0,12000,11975.0,0.08,36,debt_consolidation,0.08,RENT,4500.0,12,8422,0,10
1977,99706.0,20000,20000.0,0.18,36,debt_consolidation,0.22,RENT,6666.67,20,22990,6,10
1978,80944.0,24000,24000.0,0.22,60,debt_consolidation,0.31,MORTGAGE,10104.17,14,37686,0,10
1979,54289.0,7500,7500.0,0.2,36,debt_consolidation,0.19,RENT,3348.0,8,5322,0,10
1980,101647.0,6250,900.0,0.18,36,debt_consolidation,0.2,RENT,2916.67,17,17659,9,1
1981,21203.0,5000,4900.0,0.07,36,house,0.11,MORTGAGE,7083.33,9,0,3,1
1982,18933.0,10000,10000.0,0.11,36,small_business,0.23,MORTGAGE,5416.67,4,20143,1,10
1983,17315.0,12000,11341.5,0.07,36,debt_consolidation,0.18,RENT,5200.0,16,8182,0,1
1984,2987.0,7000,6775.0,0.09,36,debt_consolidation,0.08,RENT,5000.0,6,3337,1,1
1985,28478.0,4000,4000.0,0.07,36,other,0.01,RENT,5416.67,4,929,0,1
1986,66430.0,7800,7800.0,0.13,36,credit_card,0.16,MORTGAGE,5000.0,8,12889,0,5
1987,40357.0,15000,15000.0,0.15,36,debt_consolidation,0.16,RENT,6666.67,11,23226,1,2
1988,68833.0,14125,14125.0,0.18,36,debt_consolidation,0.08,RENT,3000.0,6,8992,1,10
1989,23553.0,8000,8000.0,0.05,36,credit_card,0.04,OWN,3936.0,7,5235,0,10
1990,29165.0,4325,4325.0,0.07,36,credit_card,0.05,MORTGAGE,3691.67,9,5074,0,10
1991,40616.0,15000,15000.0,0.13,36,other,0.1,RENT,3000.0,9,7005,1,4
1992,63687.0,12000,12000.0,0.1,36,debt_consolidation,0.28,RENT,2916.67,8,6913,0,3
1993,41195.0,6575,6575.0,0.09,36,debt_consolidation,0.04,MORTGAGE,7500.0,5,6670,0,8
1994,78765.0,9000,9000.0,0.1,36,debt_consolidation,0.14,RENT,5166.67,10,6490,0,10
1995,15631.0,4500,4500.0,0.09,36,credit_card,0.07,MORTGAGE,5250.0,10,9356,2,9
1996,9367.0,20000,19875.0,0.1,36,credit_card,0.13,MORTGAGE,10000.0,14,25668,1,8
1997,9658.0,1950,1950.0,0.13,36,other,0.15,RENT,2600.0,6,4100,1,3
1998,41411.0,35000,35000.0,0.16,36,debt_consolidation,0.17,MORTGAGE,39583.33,14,55965,2,10
1999,92344.0,8000,8000.0,0.14,36,credit_card,0.16,RENT,4166.67,12,16838,0,5
2000,25040.0,15000,15000.0,0.11,36,Personal,0.08,RENT,8750.0,6,6056,1,9
2001,20709.0,5650,5650.0,0.08,36,debt_consolidation,0.16,MORTGAGE,5100.0,6,9863,0,1
2002,89473.0,6800,6800.0,0.16,36,debt_consolidation,0.15,RENT,2708.33,5,2964,0,1
2003,97353.0,3000,3000.0,0.19,36,other,0.29,MORTGAGE,7116.25,7,7416,0,10
2004,76770.0,5675,5675.0,0.11,36,debt_consolidation,0.29,RENT,2333.33,6,9687,1,5
2005,11185.0,12000,12000.0,0.18,60,debt_consolidation,0.01,MORTGAGE,6500.0,4,1549,1,10
2006,91147.0,11100,11100.0,0.15,36,debt_consolidation,0.12,MORTGAGE,2666.67,12,8990,0,10
2007,77149.0,16000,16000.0,0.19,60,debt_consolidation,0.18,RENT,6666.67,16,11232,2,5
2008,29794.0,4800,4800.0,0.11,36,debt_consolidation,0.2,RENT,2666.67,5,3831,1,6
2009,68987.0,6200,6200.0,0.15,36,credit_card,0.21,RENT,1940.0,5,16850,0,
2010,68857.0,6000,6000.0,0.1,36,credit_card,0.16,OWN,5166.67,13,8862,3,7
2011,17655.0,2250,2250.0,0.1,36,other,0.18,OWN,5833.33,12,14637,0,2
2012,11779.0,24000,14860.05,0.14,60,debt_consolidation,0.11,MORTGAGE,7750.0,11,2594,2,5
2013,60117.0,10000,10000.0,0.12,36,debt_consolidation,0.06,RENT,4333.33,6,4665,0,1
2014,101061.0,10000,10000.0,0.14,36,debt_consolidation,0.17,MORTGAGE,10416.67,12,12492,4,10
2015,95951.0,12000,12000.0,0.13,36,credit_card,0.06,MORTGAGE,4833.33,9,12025,0,9
2016,99334.0,12000,12000.0,0.13,36,debt_consolidation,0.18,RENT,3916.67,14,12134,0,8
2017,3079.0,20800,13796.59,0.12,36,credit_card,0.17,MORTGAGE,5833.33,11,14337,0,10
2018,33181.0,8000,8000.0,0.13,36,debt_consolidation,0.17,MORTGAGE,7083.0,11,9345,3,1
2019,77578.0,10000,10000.0,0.1,36,debt_consolidation,0.12,RENT,4166.67,9,10979,0,4
2020,34744.0,6000,6000.0,0.14,36,debt_consolidation,0.08,MORTGAGE,5184.75,8,14422,0,2
2021,81395.0,4500,4500.0,0.12,36,debt_consolidation,0.14,RENT,1250.0,8,6265,0,5
2022,27061.0,3600,3600.0,0.07,36,Personal,0.16,RENT,2500.0,8,650,0,1
2023,70210.0,11200,11200.0,0.16,36,debt_consolidation,0.12,RENT,2666.67,9,5666,1,10
2024,10441.0,4000,3925.0,0.11,36,other,0.14,MORTGAGE,4700.0,7,19310,3,
2025,24517.0,6000,6000.0,0.13,60,debt_consolidation,0.14,RENT,3458.0,6,2072,0,10
2026,76286.0,17000,17000.0,0.13,36,debt_consolidation,0.15,MORTGAGE,10666.67,18,26539,1,10
2027,94792.0,8000,8000.0,0.13,36,debt_consolidation,0.07,MORTGAGE,4583.33,13,9085,1,10
2028,4921.0,2800,2800.0,0.07,36,Personal,0.08,MORTGAGE,4158.0,12,562,0,8
2029,56382.0,12375,12375.0,0.06,36,debt_consolidation,0.19,MORTGAGE,6750.0,11,8135,0,1
2030,96461.0,18825,18825.0,0.17,60,credit_card,0.33,MORTGAGE,3583.33,12,13426,0,8
2031,82091.0,9600,9600.0,0.11,36,debt_consolidation,0.24,MORTGAGE,4389.92,10,2195,1,8
2032,72589.0,14400,14400.0,0.13,36,credit_card,0.11,RENT,5000.0,13,19772,0,8
2033,14073.0,6000,6000.0,0.18,60,other,0.15,OWN,4416.67,9,28349,3,10
2034,48356.0,9000,9000.0,0.06,36,major_purchase,0.09,MORTGAGE,14166.67,13,40909,0,4
2035,14728.0,20000,19850.0,0.12,60,other,0.16,RENT,4166.67,11,3202,0,3
2036,20698.0,15000,15000.0,0.13,36,house,0.23,MORTGAGE,3750.0,12,21016,0,10
2037,94912.0,20000,20000.0,0.11,60,debt_consolidation,0.23,MORTGAGE,9166.67,24,53494,2,10
2038,25018.0,13750,13750.0,0.2,60,Personal,0.22,MORTGAGE,2916.67,7,4690,2,2
2039,103622.0,6000,6000.0,0.17,60,house,0.18,MORTGAGE,13625.0,10,26688,4,10
2040,49201.0,20000,20000.0,0.08,36,debt_consolidation,0.1,MORTGAGE,10400.0,14,15626,0,2
2041,25680.0,12800,12800.0,0.11,60,house,0.2,MORTGAGE,3333.33,13,24723,0,5
2042,71671.0,6000,6000.0,0.06,36,debt_consolidation,0.08,MORTGAGE,3666.67,19,6275,1,4
2043,39314.0,12000,12000.0,0.08,36,debt_consolidation,0.13,RENT,7166.67,16,13715,1,4
2044,96016.0,12500,12500.0,0.13,36,credit_card,0.28,RENT,3416.67,12,14174,0,6
2045,37380.0,5000,5000.0,0.18,36,other,0.05,RENT,1800.0,2,1749,0,1
2046,72539.0,4950,4950.0,0.14,36,debt_consolidation,0.09,OWN,2916.67,11,7931,2,6
2047,63746.0,30000,30000.0,0.13,60,other,0.16,RENT,20416.67,6,0,0,2
2048,90871.0,10000,10000.0,0.12,36,debt_consolidation,0.14,MORTGAGE,6083.33,13,19263,1,8
2049,46022.0,6000,6000.0,0.15,36,debt_consolidation,0.12,MORTGAGE,14333.33,11,31640,1,10
2050,46841.0,24000,24000.0,0.08,36,debt_consolidation,0.21,MORTGAGE,10166.67,15,29523,1,2
2051,20801.0,14000,14000.0,0.1,60,debt_consolidation,0.1,MORTGAGE,11333.33,6,27477,0,4
2052,24542.0,6000,6000.0,0.07,36,credit_card,0.19,RENT,2100.0,8,2376,0,2
2053,76320.0,22400,22400.0,0.13,36,debt_consolidation,0.16,RENT,7375.0,8,9673,0,10
2054,43622.0,8000,8000.0,0.08,36,other,0.0,RENT,7300.0,2,0,0,10
2055,63810.0,24575,24550.0,0.2,36,credit_card,0.19,MORTGAGE,5166.67,8,23157,0,10
2056,104166.0,8000,8000.0,0.15,60,credit_card,0.06,MORTGAGE,4833.33,8,9676,4,6
2057,93723.0,10000,10000.0,0.14,36,debt_consolidation,0.13,MORTGAGE,7916.67,11,8271,3,6
2058,38826.0,29000,27884.92,0.11,60,debt_consolidation,0.04,MORTGAGE,15000.0,12,55964,0,10
2059,61123.0,5400,5400.0,0.06,36,credit_card,0.04,OWN,2333.33,9,4224,0,6
2060,75477.0,12375,12375.0,0.07,36,debt_consolidation,0.31,MORTGAGE,3500.0,16,14037,0,2
2061,54656.0,30000,30000.0,0.16,60,debt_consolidation,0.21,MORTGAGE,6666.67,14,32854,2,10
2062,34996.0,5000,5000.0,0.06,36,major_purchase,0.03,RENT,3033.0,7,3663,0,8
2063,38741.0,6200,6200.0,0.19,60,credit_card,0.11,MORTGAGE,4250.0,9,5936,3,9
2064,29942.0,7000,7000.0,0.07,36,major_purchase,0.07,OWN,6280.0,14,353,0,4
2065,73179.0,29175,29175.0,0.21,60,credit_card,0.09,RENT,12500.0,9,15308,2,4
2066,29754.0,35000,33645.15,0.17,60,debt_consolidation,0.06,MORTGAGE,16133.33,11,32222,0,2
2067,24598.0,6000,6000.0,0.17,60,debt_consolidation,0.09,RENT,2400.0,7,7261,2,2
2068,40139.0,35000,35000.0,0.12,60,debt_consolidation,0.13,MORTGAGE,12083.33,15,18385,0,1
2069,3201.0,16400,12136.46,0.14,36,small_business,0.17,MORTGAGE,6074.17,14,23831,2,1
2070,28230.0,8450,8450.0,0.13,60,major_purchase,0.13,MORTGAGE,1375.0,2,0,1,2
2071,51424.0,18000,18000.0,0.18,36,debt_consolidation,0.2,RENT,6916.67,15,23786,0,10
2072,28451.0,12375,12325.0,0.13,36,debt_consolidation,0.25,MORTGAGE,4416.67,7,32725,0,9
2073,30070.0,10000,10000.0,0.05,36,house,0.02,MORTGAGE,8000.0,6,8974,0,3
2074,87108.0,2000,2000.0,0.14,36,debt_consolidation,0.28,MORTGAGE,3513.33,18,23635,3,10
2075,98762.0,12000,12000.0,0.22,60,debt_consolidation,0.13,MORTGAGE,2866.5,5,9626,1,10
2076,60055.0,5000,5000.0,0.08,36,other,0.16,RENT,3750.0,6,1703,3,8
2077,34591.0,12000,12000.0,0.06,36,major_purchase,0.03,MORTGAGE,3416.67,6,3732,0,10
2078,57677.0,6000,6000.0,0.14,36,house,0.13,MORTGAGE,10000.0,9,8230,0,5
2079,24590.0,13000,12975.0,0.1,60,house,0.09,MORTGAGE,10500.0,8,6810,0,10
2080,96693.0,4750,4700.0,0.17,36,other,0.18,MORTGAGE,3583.33,11,2964,2,5
2081,71481.0,10000,9925.0,0.18,36,small_business,0.13,MORTGAGE,11250.0,13,16740,2,10
2082,80956.0,1000,1000.0,0.15,36,other,0.25,OWN,3176.0,6,10982,2,5
2083,92077.0,9600,9600.0,0.16,36,debt_consolidation,0.27,RENT,5166.67,14,5639,0,3
2084,72346.0,3625,3625.0,0.14,36,debt_consolidation,0.11,MORTGAGE,3895.0,9,12251,0,10
2085,96897.0,10000,10000.0,0.13,36,debt_consolidation,0.08,OWN,3500.0,11,11401,1,10
2086,34644.0,19425,19400.0,0.12,60,debt_consolidation,0.18,MORTGAGE,3225.23,10,6782,1,2
2087,56674.0,8400,8400.0,0.14,36,credit_card,0.17,RENT,4583.33,14,20318,2,5
2088,24980.0,10000,10000.0,0.14,36,debt_consolidation,0.18,RENT,4166.67,9,10545,1,3
2089,13069.0,6000,6000.0,0.13,36,debt_consolidation,0.22,MORTGAGE,9367.0,13,33815,0,1
2090,70800.0,10000,10000.0,0.14,36,debt_consolidation,0.25,RENT,4666.67,9,19479,0,10
2091,54229.0,6000,6000.0,0.12,36,debt_consolidation,0.16,RENT,1312.08,7,12475,0,1
2092,89139.0,16000,16000.0,0.15,60,major_purchase,0.16,RENT,11250.0,10,15550,0,2
2093,91401.0,22000,21925.0,0.17,36,credit_card,0.18,MORTGAGE,8666.67,12,9317,2,10
2094,15083.0,25000,24950.0,0.21,36,credit_card,0.08,MORTGAGE,12500.0,3,26057,0,10
2095,84592.0,13200,13200.0,0.2,36,credit_card,0.09,MORTGAGE,5083.33,5,10771,0,10
2096,16548.0,24000,14450.0,0.1,60,debt_consolidation,0.08,MORTGAGE,8083.33,9,13559,0,10
2097,3591.0,12250,2200.0,0.15,36,debt_consolidation,0.24,MORTGAGE,7416.67,13,19136,1,8
2098,91669.0,21000,21000.0,0.11,60,debt_consolidation,0.16,MORTGAGE,7083.33,8,22298,1,9
2099,66349.0,9000,9000.0,0.14,36,credit_card,0.15,MORTGAGE,7083.33,19,11077,1,2
2100,59388.0,5000,5000.0,0.11,36,credit_card,0.18,RENT,4665.83,21,4677,0,4
2101,44394.0,35000,34975.0,0.09,36,debt_consolidation,0.18,OWN,8750.0,8,31600,3,1
2102,85008.0,20000,20000.0,0.22,60,credit_card,0.25,OWN,6416.67,15,14115,0,10
2103,91394.0,12000,11975.0,0.08,36,debt_consolidation,0.13,RENT,10000.0,9,23474,0,1
2104,40061.0,10000,10000.0,0.13,36,credit_card,0.22,RENT,6000.0,8,11088,0,3
2105,9216.0,10750,10725.0,0.13,36,debt_consolidation,0.14,MORTGAGE,4416.67,6,11525,0,10
2106,17731.0,4000,3975.0,0.15,36,other,0.22,RENT,5600.0,8,7900,1,5
2107,84394.0,10450,10450.0,0.13,36,debt_consolidation,0.21,RENT,2658.83,10,13371,1,10
2108,74496.0,3000,2950.0,0.09,36,house,0.17,MORTGAGE,4166.67,4,8082,0,3
2109,78960.0,11000,11000.0,0.12,36,debt_consolidation,0.06,MORTGAGE,4583.33,11,12361,0,10
2110,76662.0,7500,7500.0,0.13,36,debt_consolidation,0.08,RENT,2796.8,4,4788,0,7
2111,11174.0,7350,7325.0,0.11,36,debt_consolidation,0.2,MORTGAGE,4000.0,17,33178,0,4
2112,44650.0,10000,10000.0,0.11,36,debt_consolidation,0.1,RENT,5000.0,6,5510,2,3
2113,44434.0,8000,8000.0,0.17,36,other,0.12,RENT,1750.0,9,5828,0,4
2114,78935.0,33600,33600.0,0.24,60,debt_consolidation,0.19,RENT,7666.67,18,12337,0,10
2115,36760.0,12000,12000.0,0.15,60,credit_card,0.17,RENT,4333.33,15,17997,1,1
2116,28305.0,5000,5000.0,0.17,60,other,0.17,RENT,2400.0,6,2023,1,3
2117,83591.0,10000,10000.0,0.11,36,credit_card,0.12,MORTGAGE,12083.33,14,38378,1,2
2118,84575.0,2075,2075.0,0.1,36,debt_consolidation,0.22,RENT,2250.0,5,7195,0,2
2119,103448.0,16000,15825.0,0.17,36,credit_card,0.2,MORTGAGE,6250.0,18,30772,5,1
2120,60833.0,6000,6000.0,0.12,36,credit_card,0.31,MORTGAGE,4166.67,8,13250,1,
2121,55999.0,8600,8600.0,0.14,36,credit_card,0.09,RENT,4500.0,6,11183,0,5
2122,80302.0,16800,16800.0,0.08,60,debt_consolidation,0.03,MORTGAGE,10666.67,7,4757,0,10
2123,44003.0,7200,7200.0,0.08,36,Personal,0.04,RENT,3000.0,6,75,1,6
2124,72532.0,9000,9000.0,0.13,36,other,0.25,MORTGAGE,5000.0,12,4621,3,6
2125,6211.0,10000,9767.84,0.13,36,debt_consolidation,0.21,MORTGAGE,8333.33,24,9470,1,1
2126,77113.0,11350,11350.0,0.14,36,debt_consolidation,0.27,RENT,2783.33,14,11031,0,1
2127,71064.0,6000,6000.0,0.17,60,house,0.11,MORTGAGE,8750.0,5,10980,2,6
2128,62035.0,4000,4000.0,0.12,36,small_business,0.18,RENT,2250.0,7,1955,0,1
2129,46097.0,6400,6400.0,0.11,36,debt_consolidation,0.19,RENT,3833.33,13,10451,0,1
2130,50231.0,3000,3000.0,0.18,36,debt_consolidation,0.23,MORTGAGE,4820.0,23,7949,3,7
2131,15543.0,1125,1125.0,0.06,36,credit_card,0.18,OWN,3083.33,8,3935,0,6
2132,47985.0,28000,27950.0,0.13,60,small_business,0.0,RENT,4806.0,6,0,1,4
2133,90988.0,6000,6000.0,0.09,36,credit_card,0.25,RENT,6666.67,22,6462,0,2
2134,84341.0,5000,5000.0,0.06,36,other,0.06,MORTGAGE,5416.67,13,4956,0,8
2135,39507.0,20000,19975.0,0.2,60,debt_consolidation,0.21,OWN,4916.67,16,32137,2,10
2136,31960.0,9200,9200.0,0.07,36,credit_card,0.22,RENT,2416.67,10,21323,1,10
2137,84317.0,35000,35000.0,0.13,60,other,0.12,MORTGAGE,20833.33,13,40765,0,5
2138,77987.0,18000,18000.0,0.2,60,debt_consolidation,0.29,RENT,3750.0,18,8165,0,6
2139,29223.0,8250,8250.0,0.07,36,credit_card,0.24,RENT,2100.0,7,9469,0,1
2140,26120.0,1200,1200.0,0.07,36,other,0.18,OWN,1666.67,10,9154,0,10
2141,20433.0,10000,10000.0,0.1,36,credit_card,0.18,RENT,7500.0,8,52045,0,10
2142,92965.0,35000,35000.0,0.17,60,debt_consolidation,0.15,MORTGAGE,9000.0,8,41226,1,10
2143,71638.0,18000,18000.0,0.15,36,debt_consolidation,0.16,MORTGAGE,6666.67,10,21174,0,10
2144,29100.0,20000,19975.0,0.18,60,debt_consolidation,0.16,MORTGAGE,7000.0,6,20642,2,10
2145,68581.0,5500,5500.0,0.11,36,credit_card,0.32,OWN,1666.67,7,8826,0,3
2146,97449.0,35000,35000.0,0.22,60,debt_consolidation,0.19,OWN,9583.33,9,14184,1,
2147,78139.0,35000,35000.0,0.22,60,credit_card,0.15,RENT,9166.67,12,37424,0,3
2148,74944.0,20950,20875.0,0.21,60,debt_consolidation,0.28,MORTGAGE,4500.0,15,24210,1,6
2149,19701.0,1500,1500.0,0.1,36,other,0.17,MORTGAGE,7725.0,14,30626,0,6
2150,52814.0,12000,12000.0,0.2,36,debt_consolidation,0.15,RENT,4458.33,8,13935,1,4
2151,66454.0,10000,9975.0,0.14,36,debt_consolidation,0.13,MORTGAGE,3625.0,10,8464,2,1
2152,60768.0,9750,9750.0,0.18,36,debt_consolidation,0.12,OWN,2666.67,7,8172,0,3
2153,29410.0,5600,5575.0,0.07,36,debt_consolidation,0.25,RENT,2583.0,6,2454,1,2
2154,44334.0,11200,11200.0,0.13,60,debt_consolidation,0.12,MORTGAGE,3333.33,8,8747,0,10
2155,20640.0,4000,3975.0,0.13,36,small_business,0.08,RENT,1750.0,7,7178,3,1
2156,45821.0,7000,7000.0,0.09,36,small_business,0.16,MORTGAGE,4700.0,12,7012,0,1
2157,91412.0,18000,18000.0,0.06,36,debt_consolidation,0.11,MORTGAGE,7916.67,13,14007,2,7
2158,17850.0,5000,5000.0,0.13,36,debt_consolidation,0.13,RENT,2000.0,9,1753,0,2
2159,15285.0,10000,9975.0,0.09,36,small_business,0.06,RENT,4000.0,7,8528,0,1
2160,26894.0,9800,9800.0,0.2,60,debt_consolidation,0.15,MORTGAGE,5340.25,8,5350,1,2
2161,98259.0,20000,19975.0,0.12,36,credit_card,0.2,MORTGAGE,6750.0,14,21637,0,5
2162,102079.0,5100,4950.0,0.18,36,debt_consolidation,0.26,RENT,3000.0,14,5004,6,1
2163,60684.0,8875,8875.0,0.11,36,debt_consolidation,0.32,RENT,2160.0,19,17422,0,10
2164,27607.0,4400,4400.0,0.06,36,major_purchase,0.18,OWN,4000.0,6,9945,1,5
2165,38688.0,35000,23350.0,0.12,60,small_business,0.08,MORTGAGE,7500.0,6,5660,0,3
2166,72991.0,3000,3000.0,0.18,36,credit_card,0.16,OWN,2916.67,9,6403,0,1
2167,36061.0,4800,4800.0,0.12,36,other,0.05,RENT,3500.0,8,5093,0,5
2168,40081.0,5375,5375.0,0.12,36,debt_consolidation,0.29,MORTGAGE,2166.67,5,15475,1,8
2169,30824.0,14000,14000.0,0.12,60,debt_consolidation,0.2,MORTGAGE,6333.33,12,32213,0,1
2170,14118.0,19800,19775.0,0.13,36,credit_card,0.2,MORTGAGE,6666.67,8,31220,0,1
2171,57483.0,13025,13025.0,0.13,36,credit_card,0.08,MORTGAGE,4333.33,6,13029,0,10
2172,74764.0,18000,18000.0,0.18,36,debt_consolidation,0.21,RENT,9333.33,12,37526,1,6
2173,1670.0,2500,2275.77,0.08,36,major_purchase,0.18,MORTGAGE,3666.67,6,406,0,10
2174,15094.0,5000,4985.44,0.07,36,debt_consolidation,0.11,OWN,4166.67,6,16666,1,5
2175,63651.0,4500,4500.0,0.11,36,credit_card,0.1,RENT,2916.67,13,4265,0,4
2176,72750.0,15000,15000.0,0.09,36,debt_consolidation,0.09,RENT,7500.0,8,8343,1,1
2177,85468.0,35000,35000.0,0.2,60,debt_consolidation,0.12,MORTGAGE,18750.0,14,41707,2,1
2178,31815.0,4500,4500.0,0.08,36,credit_card,0.03,RENT,2166.67,2,527,1,3
2179,75818.0,4500,4500.0,0.17,36,debt_consolidation,0.17,RENT,4666.67,24,893,1,3
2180,14231.0,1450,1450.0,0.08,36,other,0.22,RENT,833.33,9,709,0,
2181,4537.0,6000,6000.0,0.15,36,small_business,0.12,RENT,7083.33,7,5341,0,2
2182,16023.0,4500,4500.0,0.07,36,Personal,0.16,MORTGAGE,3250.0,16,6049,0,10
2183,36134.0,14000,14000.0,0.07,36,debt_consolidation,0.2,RENT,4583.33,15,15890,1,10
2184,87110.0,15000,15000.0,0.06,36,debt_consolidation,0.09,MORTGAGE,12000.0,17,13151,0,2
2185,28467.0,22000,14550.0,0.11,60,debt_consolidation,0.16,MORTGAGE,5243.75,18,14115,0,2
2186,928.0,10000,1300.0,0.11,36,credit_card,0.11,MORTGAGE,6666.67,8,43712,0,4
2187,84897.0,35000,35000.0,0.2,36,debt_consolidation,0.21,MORTGAGE,12333.33,23,36870,0,10
2188,63224.0,10000,10000.0,0.2,36,debt_consolidation,0.19,RENT,5250.0,25,3802,1,3
